[APPLICATION_METADATA_BEGIN],,,
CaptureSoftwareApp,RXCaptureApp,,
CaptureSoftwareVersion,21.9.5.0,,
CaptureAppSport,RX_ALLSPORTS,,
[APPLICATION_METADATA_END],,,
[DEVICE_METADATA_BEGIN],,,
[[METADATA_BEGIN],,,
Owner,<Paddle Aust>,,
PurchaseDate,<20230112-1>,,
WEB,AMRSport.com,,
DeviceName,Hornet-2011,,
BuildDate,<20110101>,,
FirmwareVersion,190902,,
WheelCircumferenceMeters,0.1,,
EncoderPulsesPerRev,10,,
TimeStampEvent_EveryNEncoderPulses,2,,
ClockHz,1000000,,
CalibrationScale,0.998,,
[METADATA_END],,,
[DEVICE_METADATA_END],,,
[TRIAL_META_DATA_BEGIN],,,
Athlete,Crosbee,Mark,CSLX Test
TrialDistance,100,,
AutoStopDistance,100,,
TrialFilename,20251029_080456_Crosbee_Mark_80SR,,
ZeroOffsetIdx,1,,
[TRIAL_META_DATA_END],,,
[TRIAL_DATA_BEGIN],,,
1797,9684,0.009684,[1]
1798,9717,0.009717,[0]
1799,9629,0.009629,[1]
1800,9405,0.009405,[0]
1801,9362,0.009362,[1]
1802,9456,0.009456,[0]
1803,9258,0.009258,[1]
1804,9040,0.00904,[0]
1805,9104,0.009104,[1]
1806,8974,0.008974,[0]
1807,8742,0.008742,[1]
1808,8720,0.00872,[0]
1809,8680,0.00868,[1]
1810,8567,0.008567,[0]
1811,8428,0.008428,[1]
1812,8516,0.008516,[0]
1813,8640,0.00864,[1]
1814,8610,0.00861,[0]
1815,8632,0.008632,[1]
1816,8645,0.008645,[0]
1817,8612,0.008612,[1]
1818,8539,0.008539,[0]
1819,8704,0.008704,[1]
1820,8678,0.008678,[0]
1821,8818,0.008818,[1]
1822,8669,0.008669,[0]
1823,8839,0.008839,[1]
1824,9008,0.009008,[0]
1825,8869,0.008869,[1]
1826,8938,0.008938,[0]
1827,8954,0.008954,[1]
1828,9024,0.009024,[0]
1829,8935,0.008935,[1]
1830,9019,0.009019,[0]
1831,9015,0.009015,[1]
1832,9189,0.009189,[0]
1833,9156,0.009156,[1]
1834,9409,0.009409,[0]
1835,9545,0.009545,[1]
1836,9408,0.009408,[0]
1837,9367,0.009367,[1]
1838,9306,0.009306,[0]
1839,9363,0.009363,[1]
1840,9347,0.009347,[0]
1841,9433,0.009433,[1]
1842,9612,0.009612,[0]
1843,9879,0.009879,[1]
1844,9945,0.009945,[0]
1845,10188,0.010188,[1]
1846,10360,0.01036,[0]
1847,10556,0.010556,[1]
1848,10436,0.010436,[0]
1849,10653,0.010653,[1]
1850,10646,0.010646,[0]
1851,10411,0.010411,[1]
1852,10461,0.010461,[0]
1853,10484,0.010484,[1]
1854,10404,0.010404,[0]
1855,10320,0.01032,[1]
1856,10578,0.010578,[0]
1857,10718,0.010718,[1]
1858,10699,0.010699,[0]
1859,11026,0.011026,[1]
1860,11138,0.011138,[0]
1861,11034,0.011034,[1]
1862,11050,0.01105,[0]
1863,10966,0.010966,[1]
1864,11025,0.011025,[0]
1865,10827,0.010827,[1]
1866,10597,0.010597,[0]
1867,10117,0.010117,[1]
1868,9772,0.009772,[0]
1869,9673,0.009673,[1]
1870,9577,0.009577,[0]
1871,9630,0.00963,[1]
1872,9448,0.009448,[0]
1873,9614,0.009614,[1]
1874,9775,0.009775,[0]
1875,9883,0.009883,[1]
1876,9737,0.009737,[0]
1877,9551,0.009551,[1]
1878,9671,0.009671,[0]
1879,9468,0.009468,[1]
1880,9420,0.00942,[0]
1881,9463,0.009463,[1]
1882,9403,0.009403,[0]
1883,9322,0.009322,[1]
1884,9208,0.009208,[0]
1885,8907,0.008907,[1]
1886,8697,0.008697,[0]
1887,9225,0.009225,[1]
1888,9712,0.009712,[0]
1889,9451,0.009451,[1]
1890,9950,0.00995,[0]
1891,9867,0.009867,[1]
1892,9529,0.009529,[0]
1893,9214,0.009214,[1]
1894,8819,0.008819,[0]
1895,8391,0.008391,[1]
1896,8146,0.008146,[0]
1897,8025,0.008025,[1]
1898,7916,0.007916,[0]
1899,7775,0.007775,[1]
1900,7662,0.007662,[0]
1901,7822,0.007822,[1]
1902,7836,0.007836,[0]
1903,8105,0.008105,[1]
1904,8434,0.008434,[0]
1905,8576,0.008576,[1]
1906,8626,0.008626,[0]
1907,8954,0.008954,[1]
1908,9326,0.009326,[0]
1909,9090,0.00909,[1]
1910,9116,0.009116,[0]
1911,8982,0.008982,[1]
1912,8944,0.008944,[0]
1913,8958,0.008958,[1]
1914,9049,0.009049,[0]
1915,9114,0.009114,[1]
1916,9059,0.009059,[0]
1917,9232,0.009232,[1]
1918,9310,0.00931,[0]
1919,9329,0.009329,[1]
1920,9375,0.009375,[0]
1921,9505,0.009505,[1]
1922,9387,0.009387,[0]
1923,9419,0.009419,[1]
1924,9699,0.009699,[0]
1925,9723,0.009723,[1]
1926,9573,0.009573,[0]
1927,9756,0.009756,[1]
1928,9905,0.009905,[0]
1929,10135,0.010135,[1]
1930,10347,0.010347,[0]
1931,10669,0.010669,[1]
1932,10592,0.010592,[0]
1933,10585,0.010585,[1]
1934,10583,0.010583,[0]
1935,10506,0.010506,[1]
1936,10271,0.010271,[0]
1937,10134,0.010134,[1]
1938,10069,0.010069,[0]
1939,10133,0.010133,[1]
1940,10086,0.010086,[0]
1941,10111,0.010111,[1]
1942,10229,0.010229,[0]
1943,10130,0.01013,[1]
1944,10100,0.0101,[0]
1945,10190,0.01019,[1]
1946,10020,0.01002,[0]
1947,9937,0.009937,[1]
1948,9871,0.009871,[0]
1949,9766,0.009766,[1]
1950,9630,0.00963,[0]
1951,9522,0.009522,[1]
1952,9641,0.009641,[0]
1953,9585,0.009585,[1]
1954,9397,0.009397,[0]
1955,9560,0.00956,[1]
1956,9476,0.009476,[0]
1957,9561,0.009561,[1]
1958,9606,0.009606,[0]
1959,9543,0.009543,[1]
1960,9609,0.009609,[0]
1961,9496,0.009496,[1]
1962,9645,0.009645,[0]
1963,9637,0.009637,[1]
1964,9538,0.009538,[0]
1965,9431,0.009431,[1]
1966,9399,0.009399,[0]
1967,9406,0.009406,[1]
1968,9253,0.009253,[0]
1969,9166,0.009166,[1]
1970,9041,0.009041,[0]
1971,8916,0.008916,[1]
1972,8801,0.008801,[0]
1973,8672,0.008672,[1]
1974,8687,0.008687,[0]
1975,8475,0.008475,[1]
1976,8637,0.008637,[0]
1977,8591,0.008591,[1]
1978,8535,0.008535,[0]
1979,8490,0.00849,[1]
1980,8553,0.008553,[0]
1981,8634,0.008634,[1]
1982,8465,0.008465,[0]
1983,8610,0.00861,[1]
1984,8583,0.008583,[0]
1985,8574,0.008574,[1]
1986,8544,0.008544,[0]
1987,8714,0.008714,[1]
1988,8835,0.008835,[0]
1989,8800,0.0088,[1]
1990,9067,0.009067,[0]
1991,8990,0.00899,[1]
1992,8902,0.008902,[0]
1993,8946,0.008946,[1]
1994,8944,0.008944,[0]
1995,9210,0.00921,[1]
1996,8955,0.008955,[0]
1997,9210,0.00921,[1]
1998,9215,0.009215,[0]
1999,9338,0.009338,[1]
2000,9236,0.009236,[0]
2001,9396,0.009396,[1]
2002,9473,0.009473,[0]
2003,9223,0.009223,[1]
2004,9499,0.009499,[0]
2005,9499,0.009499,[1]
2006,9635,0.009635,[0]
2007,9613,0.009613,[1]
2008,9777,0.009777,[0]
2009,10184,0.010184,[1]
2010,10394,0.010394,[0]
2011,10447,0.010447,[1]
2012,11236,0.011236,[0]
2013,11631,0.011631,[1]
2014,11548,0.011548,[0]
2015,11133,0.011133,[1]
2016,10629,0.010629,[0]
2017,10487,0.010487,[1]
2018,10316,0.010316,[0]
2019,10265,0.010265,[1]
2020,10169,0.010169,[0]
2021,10101,0.010101,[1]
2022,10020,0.01002,[0]
2023,10103,0.010103,[1]
2024,10118,0.010118,[0]
2025,10409,0.010409,[1]
2026,10668,0.010668,[0]
2027,10677,0.010677,[1]
2028,10339,0.010339,[0]
2029,10367,0.010367,[1]
2030,10245,0.010245,[0]
2031,9928,0.009928,[1]
2032,9658,0.009658,[0]
2033,9618,0.009618,[1]
2034,9589,0.009589,[0]
2035,9496,0.009496,[1]
2036,9608,0.009608,[0]
2037,9600,0.0096,[1]
2038,9624,0.009624,[0]
2039,9733,0.009733,[1]
2040,9752,0.009752,[0]
2041,9691,0.009691,[1]
2042,9521,0.009521,[0]
2043,9466,0.009466,[1]
2044,9476,0.009476,[0]
2045,9230,0.00923,[1]
2046,9085,0.009085,[0]
2047,8987,0.008987,[1]
2048,8841,0.008841,[0]
2049,8630,0.00863,[1]
2050,8581,0.008581,[0]
2051,8566,0.008566,[1]
2052,8423,0.008423,[0]
2053,8420,0.00842,[1]
2054,8508,0.008508,[0]
2055,8505,0.008505,[1]
2056,8284,0.008284,[0]
2057,8176,0.008176,[1]
2058,8040,0.00804,[0]
2059,7886,0.007886,[1]
2060,8005,0.008005,[0]
2061,8061,0.008061,[1]
2062,8091,0.008091,[0]
2063,8018,0.008018,[1]
2064,7999,0.007999,[0]
2065,7969,0.007969,[1]
2066,8137,0.008137,[0]
2067,8179,0.008179,[1]
2068,8258,0.008258,[0]
2069,8559,0.008559,[1]
2070,8545,0.008545,[0]
2071,8696,0.008696,[1]
2072,8970,0.00897,[0]
2073,9005,0.009005,[1]
2074,9120,0.00912,[0]
2075,9266,0.009266,[1]
2076,9175,0.009175,[0]
2077,9335,0.009335,[1]
2078,9375,0.009375,[0]
2079,9451,0.009451,[1]
2080,9427,0.009427,[0]
2081,9268,0.009268,[1]
2082,9517,0.009517,[0]
2083,9814,0.009814,[1]
2084,9853,0.009853,[0]
2085,9702,0.009702,[1]
2086,9615,0.009615,[0]
2087,9836,0.009836,[1]
2088,9735,0.009735,[0]
2089,9823,0.009823,[1]
2090,9888,0.009888,[0]
2091,9973,0.009973,[1]
2092,10084,0.010084,[0]
2093,10209,0.010209,[1]
2094,10639,0.010639,[0]
2095,10747,0.010747,[1]
2096,10562,0.010562,[0]
2097,10799,0.010799,[1]
2098,10961,0.010961,[0]
2099,10902,0.010902,[1]
2100,10643,0.010643,[0]
2101,10605,0.010605,[1]
2102,10379,0.010379,[0]
2103,10164,0.010164,[1]
2104,10346,0.010346,[0]
2105,10358,0.010358,[1]
2106,10323,0.010323,[0]
2107,10675,0.010675,[1]
2108,10810,0.01081,[0]
2109,10935,0.010935,[1]
2110,10875,0.010875,[0]
2111,10976,0.010976,[1]
2112,10866,0.010866,[0]
2113,10697,0.010697,[1]
2114,10500,0.0105,[0]
2115,9953,0.009953,[1]
2116,9592,0.009592,[0]
2117,9480,0.00948,[1]
2118,9373,0.009373,[0]
2119,9403,0.009403,[1]
2120,9094,0.009094,[0]
2121,9183,0.009183,[1]
2122,9215,0.009215,[0]
2123,9085,0.009085,[1]
2124,9489,0.009489,[0]
2125,9513,0.009513,[1]
2126,9624,0.009624,[0]
2127,9469,0.009469,[1]
2128,9750,0.00975,[0]
2129,9796,0.009796,[1]
2130,9464,0.009464,[0]
2131,9636,0.009636,[1]
2132,9736,0.009736,[0]
2133,9679,0.009679,[1]
2134,9342,0.009342,[0]
2135,9612,0.009612,[1]
2136,9837,0.009837,[0]
2137,9459,0.009459,[1]
2138,9570,0.00957,[0]
2139,9356,0.009356,[1]
2140,8878,0.008878,[0]
2141,8691,0.008691,[1]
2142,8472,0.008472,[0]
2143,8257,0.008257,[1]
2144,8068,0.008068,[0]
2145,7830,0.00783,[1]
2146,7672,0.007672,[0]
2147,7679,0.007679,[1]
2148,7911,0.007911,[0]
2149,8188,0.008188,[1]
2150,8084,0.008084,[0]
2151,8317,0.008317,[1]
2152,8713,0.008713,[0]
2153,8706,0.008706,[1]
2154,9190,0.00919,[0]
2155,9290,0.00929,[1]
2156,9545,0.009545,[0]
2157,9491,0.009491,[1]
2158,9594,0.009594,[0]
2159,9741,0.009741,[1]
2160,9531,0.009531,[0]
2161,9582,0.009582,[1]
2162,9484,0.009484,[0]
2163,9313,0.009313,[1]
2164,9349,0.009349,[0]
2165,9394,0.009394,[1]
2166,9239,0.009239,[0]
2167,9426,0.009426,[1]
2168,9640,0.00964,[0]
2169,9814,0.009814,[1]
2170,9818,0.009818,[0]
2171,10108,0.010108,[1]
2172,10160,0.01016,[0]
2173,10224,0.010224,[1]
2174,10281,0.010281,[0]
2175,10622,0.010622,[1]
2176,10521,0.010521,[0]
2177,10580,0.01058,[1]
2178,10692,0.010692,[0]
2179,10829,0.010829,[1]
2180,10633,0.010633,[0]
2181,10630,0.01063,[1]
2182,10794,0.010794,[0]
2183,10670,0.01067,[1]
2184,10613,0.010613,[0]
2185,10293,0.010293,[1]
2186,9996,0.009996,[0]
2187,9673,0.009673,[1]
2188,9570,0.00957,[0]
2189,9509,0.009509,[1]
2190,9139,0.009139,[0]
2191,9048,0.009048,[1]
2192,8996,0.008996,[0]
2193,8929,0.008929,[1]
2194,9043,0.009043,[0]
2195,9000,0.009,[1]
2196,9265,0.009265,[0]
2197,9302,0.009302,[1]
2198,9549,0.009549,[0]
2199,9691,0.009691,[1]
2200,9808,0.009808,[0]
2201,9733,0.009733,[1]
2202,9728,0.009728,[0]
2203,9589,0.009589,[1]
2204,9439,0.009439,[0]
2205,9442,0.009442,[1]
2206,9230,0.00923,[0]
2207,9239,0.009239,[1]
2208,9100,0.0091,[0]
2209,9055,0.009055,[1]
2210,9013,0.009013,[0]
2211,8914,0.008914,[1]
2212,8987,0.008987,[0]
2213,8929,0.008929,[1]
2214,8975,0.008975,[0]
2215,8979,0.008979,[1]
2216,8875,0.008875,[0]
2217,8831,0.008831,[1]
2218,8713,0.008713,[0]
2219,8735,0.008735,[1]
2220,8627,0.008627,[0]
2221,8475,0.008475,[1]
2222,8345,0.008345,[0]
2223,8448,0.008448,[1]
2224,8401,0.008401,[0]
2225,8336,0.008336,[1]
2226,8344,0.008344,[0]
2227,8467,0.008467,[1]
2228,8446,0.008446,[0]
2229,8647,0.008647,[1]
2230,8760,0.00876,[0]
2231,8970,0.00897,[1]
2232,8821,0.008821,[0]
2233,8868,0.008868,[1]
2234,8885,0.008885,[0]
2235,8890,0.00889,[1]
2236,9148,0.009148,[0]
2237,9123,0.009123,[1]
2238,9297,0.009297,[0]
2239,9272,0.009272,[1]
2240,9580,0.00958,[0]
2241,9707,0.009707,[1]
2242,9777,0.009777,[0]
2243,9953,0.009953,[1]
2244,10020,0.01002,[0]
2245,9955,0.009955,[1]
2246,9735,0.009735,[0]
2247,9849,0.009849,[1]
2248,9824,0.009824,[0]
2249,9700,0.0097,[1]
2250,9667,0.009667,[0]
2251,9869,0.009869,[1]
2252,10369,0.010369,[0]
2253,10251,0.010251,[1]
2254,10940,0.01094,[0]
2255,11518,0.011518,[1]
2256,11562,0.011562,[0]
2257,11771,0.011771,[1]
2258,11701,0.011701,[0]
2259,11770,0.01177,[1]
2260,11372,0.011372,[0]
2261,11061,0.011061,[1]
2262,10621,0.010621,[0]
2263,10225,0.010225,[1]
2264,9929,0.009929,[0]
2265,9710,0.00971,[1]
2266,9543,0.009543,[0]
2267,9523,0.009523,[1]
2268,9529,0.009529,[0]
2269,9292,0.009292,[1]
2270,9438,0.009438,[0]
2271,9758,0.009758,[1]
2272,9928,0.009928,[0]
2273,9780,0.00978,[1]
2274,9876,0.009876,[0]
2275,9699,0.009699,[1]
2276,9389,0.009389,[0]
2277,9119,0.009119,[1]
2278,8931,0.008931,[0]
2279,8911,0.008911,[1]
2280,8678,0.008678,[0]
2281,8730,0.00873,[1]
2282,8609,0.008609,[0]
2283,8565,0.008565,[1]
2284,8523,0.008523,[0]
2285,8589,0.008589,[1]
2286,8561,0.008561,[0]
2287,8468,0.008468,[1]
2288,8588,0.008588,[0]
2289,8567,0.008567,[1]
2290,8367,0.008367,[0]
2291,8202,0.008202,[1]
2292,8191,0.008191,[0]
2293,8200,0.0082,[1]
2294,7999,0.007999,[0]
2295,8067,0.008067,[1]
2296,7954,0.007954,[0]
2297,7852,0.007852,[1]
2298,7960,0.00796,[0]
2299,7974,0.007974,[1]
2300,7977,0.007977,[0]
2301,7905,0.007905,[1]
2302,7969,0.007969,[0]
2303,7986,0.007986,[1]
2304,7882,0.007882,[0]
2305,8099,0.008099,[1]
2306,8015,0.008015,[0]
2307,7929,0.007929,[1]
2308,8033,0.008033,[0]
2309,8142,0.008142,[1]
2310,8361,0.008361,[0]
2311,8444,0.008444,[1]
2312,8618,0.008618,[0]
2313,8967,0.008967,[1]
2314,9193,0.009193,[0]
2315,9407,0.009407,[1]
2316,9590,0.00959,[0]
2317,9748,0.009748,[1]
2318,9830,0.00983,[0]
2319,9913,0.009913,[1]
2320,9868,0.009868,[0]
2321,9802,0.009802,[1]
2322,9698,0.009698,[0]
2323,9576,0.009576,[1]
2324,9575,0.009575,[0]
2325,9462,0.009462,[1]
2326,9435,0.009435,[0]
2327,9515,0.009515,[1]
2328,9565,0.009565,[0]
2329,9650,0.00965,[1]
2330,9888,0.009888,[0]
2331,10070,0.01007,[1]
2332,10326,0.010326,[0]
2333,10437,0.010437,[1]
2334,10732,0.010732,[0]
2335,10906,0.010906,[1]
2336,10967,0.010967,[0]
2337,10797,0.010797,[1]
2338,10937,0.010937,[0]
2339,10820,0.01082,[1]
2340,10548,0.010548,[0]
2341,10429,0.010429,[1]
2342,10328,0.010328,[0]
2343,10095,0.010095,[1]
2344,10050,0.01005,[0]
2345,9935,0.009935,[1]
2346,9717,0.009717,[0]
2347,9644,0.009644,[1]
2348,9875,0.009875,[0]
2349,9724,0.009724,[1]
2350,9576,0.009576,[0]
2351,9631,0.009631,[1]
2352,9600,0.0096,[0]
2353,9421,0.009421,[1]
2354,9242,0.009242,[0]
2355,9253,0.009253,[1]
2356,9200,0.0092,[0]
2357,9021,0.009021,[1]
2358,9141,0.009141,[0]
2359,9201,0.009201,[1]
2360,9083,0.009083,[0]
2361,8970,0.00897,[1]
2362,9090,0.00909,[0]
2363,9090,0.00909,[1]
2364,8927,0.008927,[0]
2365,9068,0.009068,[1]
2366,8927,0.008927,[0]
2367,8752,0.008752,[1]
2368,8656,0.008656,[0]
2369,8768,0.008768,[1]
2370,8678,0.008678,[0]
2371,8488,0.008488,[1]
2372,8762,0.008762,[0]
2373,8674,0.008674,[1]
2374,8547,0.008547,[0]
2375,8909,0.008909,[1]
2376,9468,0.009468,[0]
2377,9466,0.009466,[1]
2378,9281,0.009281,[0]
2379,9371,0.009371,[1]
2380,9241,0.009241,[0]
2381,9062,0.009062,[1]
2382,8826,0.008826,[0]
2383,8655,0.008655,[1]
2384,8456,0.008456,[0]
2385,8180,0.00818,[1]
2386,7986,0.007986,[0]
2387,7752,0.007752,[1]
2388,7883,0.007883,[0]
2389,8135,0.008135,[1]
2390,8101,0.008101,[0]
2391,8119,0.008119,[1]
2392,8456,0.008456,[0]
2393,8760,0.00876,[1]
2394,8915,0.008915,[0]
2395,9155,0.009155,[1]
2396,9568,0.009568,[0]
2397,9520,0.00952,[1]
2398,9848,0.009848,[0]
2399,10107,0.010107,[1]
2400,10161,0.010161,[0]
2401,10254,0.010254,[1]
2402,10419,0.010419,[0]
2403,10420,0.01042,[1]
2404,10227,0.010227,[0]
2405,10346,0.010346,[1]
2406,10248,0.010248,[0]
2407,9973,0.009973,[1]
2408,9911,0.009911,[0]
2409,9852,0.009852,[1]
2410,9760,0.00976,[0]
2411,9732,0.009732,[1]
2412,9966,0.009966,[0]
2413,9935,0.009935,[1]
2414,10115,0.010115,[0]
2415,10442,0.010442,[1]
2416,10520,0.01052,[0]
2417,10546,0.010546,[1]
2418,10679,0.010679,[0]
2419,10824,0.010824,[1]
2420,10612,0.010612,[0]
2421,10488,0.010488,[1]
2422,10640,0.01064,[0]
2423,10405,0.010405,[1]
2424,10117,0.010117,[0]
2425,9945,0.009945,[1]
2426,9759,0.009759,[0]
2427,9415,0.009415,[1]
2428,9208,0.009208,[0]
2429,9205,0.009205,[1]
2430,9065,0.009065,[0]
2431,8962,0.008962,[1]
2432,8898,0.008898,[0]
2433,8828,0.008828,[1]
2434,8843,0.008843,[0]
2435,8900,0.0089,[1]
2436,8931,0.008931,[0]
2437,9034,0.009034,[1]
2438,9162,0.009162,[0]
2439,9261,0.009261,[1]
2440,9360,0.00936,[0]
2441,9351,0.009351,[1]
2442,9283,0.009283,[0]
2443,9176,0.009176,[1]
2444,9145,0.009145,[0]
2445,9154,0.009154,[1]
2446,9082,0.009082,[0]
2447,9087,0.009087,[1]
2448,9034,0.009034,[0]
2449,9060,0.00906,[1]
2450,8964,0.008964,[0]
2451,8865,0.008865,[1]
2452,8924,0.008924,[0]
2453,8761,0.008761,[1]
2454,8764,0.008764,[0]
2455,8691,0.008691,[1]
2456,8770,0.00877,[0]
2457,8671,0.008671,[1]
2458,8570,0.00857,[0]
2459,8800,0.0088,[1]
2460,8789,0.008789,[0]
2461,8737,0.008737,[1]
2462,8901,0.008901,[0]
2463,9023,0.009023,[1]
2464,8978,0.008978,[0]
2465,8841,0.008841,[1]
2466,9006,0.009006,[0]
2467,9150,0.00915,[1]
2468,8967,0.008967,[0]
2469,9054,0.009054,[1]
2470,9214,0.009214,[0]
2471,9042,0.009042,[1]
2472,9238,0.009238,[0]
2473,9300,0.0093,[1]
2474,9384,0.009384,[0]
2475,9497,0.009497,[1]
2476,9521,0.009521,[0]
2477,9655,0.009655,[1]
2478,9689,0.009689,[0]
2479,9821,0.009821,[1]
2480,9897,0.009897,[0]
2481,9878,0.009878,[1]
2482,9876,0.009876,[0]
2483,9953,0.009953,[1]
2484,10172,0.010172,[0]
2485,10026,0.010026,[1]
2486,10161,0.010161,[0]
2487,10315,0.010315,[1]
2488,10310,0.01031,[0]
2489,10369,0.010369,[1]
2490,10463,0.010463,[0]
2491,10422,0.010422,[1]
2492,10321,0.010321,[0]
2493,10448,0.010448,[1]
2494,10320,0.01032,[0]
2495,10425,0.010425,[1]
2496,10923,0.010923,[0]
2497,11699,0.011699,[1]
2498,11619,0.011619,[0]
2499,11436,0.011436,[1]
2500,10938,0.010938,[0]
2501,10453,0.010453,[1]
2502,10006,0.010006,[0]
2503,9785,0.009785,[1]
2504,9693,0.009693,[0]
2505,9550,0.00955,[1]
2506,9430,0.00943,[0]
2507,9316,0.009316,[1]
2508,9256,0.009256,[0]
2509,9193,0.009193,[1]
2510,9038,0.009038,[0]
2511,9044,0.009044,[1]
2512,8972,0.008972,[0]
2513,8935,0.008935,[1]
2514,9341,0.009341,[0]
2515,9357,0.009357,[1]
2516,9301,0.009301,[0]
2517,9520,0.00952,[1]
2518,9686,0.009686,[0]
2519,9724,0.009724,[1]
2520,9414,0.009414,[0]
2521,9321,0.009321,[1]
2522,9168,0.009168,[0]
2523,8908,0.008908,[1]
2524,9050,0.00905,[0]
2525,8775,0.008775,[1]
2526,8520,0.00852,[0]
2527,8300,0.0083,[1]
2528,8297,0.008297,[0]
2529,8174,0.008174,[1]
2530,8055,0.008055,[0]
2531,8035,0.008035,[1]
2532,8161,0.008161,[0]
2533,8078,0.008078,[1]
2534,8139,0.008139,[0]
2535,8288,0.008288,[1]
2536,8269,0.008269,[0]
2537,8187,0.008187,[1]
2538,8279,0.008279,[0]
2539,8367,0.008367,[1]
2540,8296,0.008296,[0]
2541,8309,0.008309,[1]
2542,8402,0.008402,[0]
2543,8311,0.008311,[1]
2544,8288,0.008288,[0]
2545,8476,0.008476,[1]
2546,8316,0.008316,[0]
2547,8343,0.008343,[1]
2548,8566,0.008566,[0]
2549,8615,0.008615,[1]
2550,8671,0.008671,[0]
2551,8750,0.00875,[1]
2552,8889,0.008889,[0]
2553,9014,0.009014,[1]
2554,9210,0.00921,[0]
2555,9455,0.009455,[1]
2556,9563,0.009563,[0]
2557,9627,0.009627,[1]
2558,9621,0.009621,[0]
2559,9790,0.00979,[1]
2560,9870,0.00987,[0]
2561,9716,0.009716,[1]
2562,9922,0.009922,[0]
2563,10116,0.010116,[1]
2564,10341,0.010341,[0]
2565,10193,0.010193,[1]
2566,10233,0.010233,[0]
2567,10322,0.010322,[1]
2568,10201,0.010201,[0]
2569,10351,0.010351,[1]
2570,10291,0.010291,[0]
2571,10273,0.010273,[1]
2572,10339,0.010339,[0]
2573,10460,0.01046,[1]
2574,10673,0.010673,[0]
2575,10466,0.010466,[1]
2576,10548,0.010548,[0]
2577,10993,0.010993,[1]
2578,11054,0.011054,[0]
2579,10989,0.010989,[1]
2580,11123,0.011123,[0]
2581,10939,0.010939,[1]
2582,10687,0.010687,[0]
2583,10616,0.010616,[1]
2584,10446,0.010446,[0]
2585,10146,0.010146,[1]
2586,9861,0.009861,[0]
2587,9815,0.009815,[1]
2588,9628,0.009628,[0]
2589,9503,0.009503,[1]
2590,9480,0.00948,[0]
2591,9278,0.009278,[1]
2592,9172,0.009172,[0]
2593,9149,0.009149,[1]
2594,9237,0.009237,[0]
2595,9011,0.009011,[1]
2596,8896,0.008896,[0]
2597,9027,0.009027,[1]
2598,8992,0.008992,[0]
2599,8833,0.008833,[1]
2600,8986,0.008986,[0]
2601,8995,0.008995,[1]
2602,8945,0.008945,[0]
2603,8890,0.00889,[1]
2604,9045,0.009045,[0]
2605,8960,0.00896,[1]
2606,8840,0.00884,[0]
2607,8973,0.008973,[1]
2608,8993,0.008993,[0]
2609,8815,0.008815,[1]
2610,8803,0.008803,[0]
2611,8858,0.008858,[1]
2612,8600,0.0086,[0]
2613,8448,0.008448,[1]
2614,8715,0.008715,[0]
2615,8543,0.008543,[1]
2616,8521,0.008521,[0]
2617,8909,0.008909,[1]
2618,9077,0.009077,[0]
2619,8957,0.008957,[1]
2620,8990,0.00899,[0]
2621,9022,0.009022,[1]
2622,9014,0.009014,[0]
2623,8705,0.008705,[1]
2624,8673,0.008673,[0]
2625,8666,0.008666,[1]
2626,8517,0.008517,[0]
2627,8453,0.008453,[1]
2628,8355,0.008355,[0]
2629,8225,0.008225,[1]
2630,8456,0.008456,[0]
2631,8586,0.008586,[1]
2632,8569,0.008569,[0]
2633,8691,0.008691,[1]
2634,9154,0.009154,[0]
2635,9346,0.009346,[1]
2636,9392,0.009392,[0]
2637,9785,0.009785,[1]
2638,10104,0.010104,[0]
2639,10126,0.010126,[1]
2640,10310,0.01031,[0]
2641,10350,0.01035,[1]
2642,10424,0.010424,[0]
2643,10447,0.010447,[1]
2644,10465,0.010465,[0]
2645,10588,0.010588,[1]
2646,10440,0.01044,[0]
2647,10647,0.010647,[1]
2648,10564,0.010564,[0]
2649,10546,0.010546,[1]
2650,10690,0.01069,[0]
2651,10617,0.010617,[1]
2652,10476,0.010476,[0]
2653,10509,0.010509,[1]
2654,10625,0.010625,[0]
2655,10421,0.010421,[1]
2656,10069,0.010069,[0]
2657,9954,0.009954,[1]
2658,9731,0.009731,[0]
2659,9590,0.00959,[1]
2660,9590,0.00959,[0]
2661,9434,0.009434,[1]
2662,9309,0.009309,[0]
2663,9246,0.009246,[1]
2664,9267,0.009267,[0]
2665,8976,0.008976,[1]
2666,8914,0.008914,[0]
2667,8877,0.008877,[1]
2668,8880,0.00888,[0]
2669,8787,0.008787,[1]
2670,8839,0.008839,[0]
2671,8675,0.008675,[1]
2672,8472,0.008472,[0]
2673,8558,0.008558,[1]
2674,8540,0.00854,[0]
2675,8504,0.008504,[1]
2676,8601,0.008601,[0]
2677,8681,0.008681,[1]
2678,8620,0.00862,[0]
2679,8814,0.008814,[1]
2680,8820,0.00882,[0]
2681,8858,0.008858,[1]
2682,8688,0.008688,[0]
2683,8644,0.008644,[1]
2684,8639,0.008639,[0]
2685,8616,0.008616,[1]
2686,8476,0.008476,[0]
2687,8405,0.008405,[1]
2688,8420,0.00842,[0]
2689,8334,0.008334,[1]
2690,8382,0.008382,[0]
2691,8359,0.008359,[1]
2692,8316,0.008316,[0]
2693,8523,0.008523,[1]
2694,8619,0.008619,[0]
2695,8542,0.008542,[1]
